DEPTH,BS,GR,DTCO,DTSM,MSFL,LLD,LLS,RHOB,SP,NPHI,DRHO
431.9016,-999,100.6794,-999,-999,5.9775,4.8869,4.5864,2.5444,128.375,0.2481,-0.0032
432.054,-999,102.8928,-999,-999,5.6898,4.8044,4.5011,2.5428,128.4375,0.2695,-0.0049
432.2064,-999,105.0059,-999,-999,5.9208,4.5767,4.3074,2.5365,128.5,0.271,0.0001
432.3588,-999,103.2412,-999,-999,5.3964,4.3563,4.1159,2.541,128.5,0.2894,0.0079
432.5112,-999,105.9713,-999,-999,4.195,4.1989,4.0016,2.5273,128.6875,0.2726,0.0113
432.6636,-999,109.6029,-999,-999,3.7893,3.9962,3.8706,2.5304,128.875,0.2779,0.009
432.816,-999,115.3599,-999,-999,5.0608,3.9176,3.7924,2.5181,129,0.2653,0.011
432.9684,-999,113.1563,-999,-999,5.1974,3.9065,3.8068,2.5229,128.8125,0.2792,0.0057
433.1208,-999,107.2998,-999,-999,4.9111,3.9612,3.8473,2.5147,128.6875,0.2698,-0.0005
433.2732,-999,106.417,-999,-999,4.8847,3.9444,3.8458,2.5271,128.5,0.2774,-0.0044
433.4256,-999,106.7096,-999,-999,5.2468,3.9026,3.8022,2.5279,128.3125,0.259,-0.0023
433.578,-999,111.1403,-999,-999,5.3731,3.8739,3.7802,2.5204,128.1875,0.2596,-0.0071
433.7304,-999,109.6279,-999,-999,4.9639,3.8387,3.7457,2.5077,128.25,0.2615,-0.0031
433.8828,-999,113.9245,-999,-999,4.9457,3.7822,3.6966,2.5111,128.125,0.2829,0.0001
434.0352,-999,113.7775,-999,-999,5.1846,3.746,3.6737,2.5182,127.875,0.3002,0.0036
434.1876,-999,113.8478,-999,-999,5.0661,3.7459,3.6747,2.5341,127.6875,0.3063,0.0063
434.34,-999,111.7902,-999,-999,4.9866,3.6944,3.6568,2.5381,127.5,0.3153,0.0076
434.4924,-999,108.5549,-999,-999,4.9822,3.6368,3.62,2.5323,127.375,0.3076,0.0035
434.6448,-999,108.358,-999,-999,4.8204,3.5972,3.6021,2.5254,127.25,0.3017,-0.0004
434.7972,-999,107.6205,-999,-999,4.7692,3.5531,3.5855,2.5233,127.125,0.2975,0.0006
434.9496,-999,113.3557,-999,-999,4.6056,3.5381,3.5867,2.5101,127.0625,0.3153,-0.0068
435.102,-999,112.8515,-999,-999,4.7957,3.5101,3.5573,2.5232,127,0.3365,-0.0029
435.2544,-999,109.6005,-999,-999,4.7451,3.5075,3.5695,2.5165,126.9375,0.3334,-0.0033
435.4068,-999,103.2578,-999,-999,4.5987,3.5172,3.5642,2.5166,126.875,0.3242,-0.0004
435.5592,-999,107.9387,-999,-999,5.0631,3.4852,3.5388,2.5009,126.875,0.2937,-0.007
435.7116,-999,111.3393,-999,-999,4.9741,3.4655,3.5057,2.5128,126.875,0.2915,-0.0005
435.864,-999,117.5349,-999,-999,4.5743,3.4277,3.4794,2.5153,126.8125,0.2827,-0.0014
436.0164,-999,117.2198,-999,-999,4.6088,3.4041,3.4539,2.5226,126.8125,0.3127,0.0004
436.1688,-999,117.6831,-999,-999,4.538,3.3928,3.436,2.5253,126.8125,0.3234,0.0032
436.3212,-999,114.1538,-999,-999,4.7238,3.3785,3.4227,2.5322,126.9375,0.3106,0.0072
436.4736,-999,105.4395,-999,-999,4.7066,3.3809,3.4151,2.5388,127,0.2922,0.0122
436.626,-999,101.2961,-999,-999,4.5016,3.4075,3.4553,2.5362,127.0625,0.2841,0.0117
436.7784,-999,104.3392,-999,-999,4.6069,3.7612,3.7765,2.5342,127.1875,0.3027,0.0107
436.9308,-999,107.702,-999,-999,5.2938,4.4837,4.4415,2.5338,127.0625,0.3073,0.0049
437.0832,-999,103.0394,-999,-999,11.4856,5.3162,5.1708,2.5596,127,0.2826,0.0055
437.2356,-999,94.4073,-999,-999,8.3261,6.1602,5.9841,2.5964,127.25,0.2707,0.0056
437.388,-999,96.7589,-999,-999,7.1072,6.7204,6.5326,2.5989,127.3125,0.2478,0.0051
437.5404,-999,103.6531,-999,-999,7.4663,6.3857,6.2353,2.5934,127.3125,0.2493,0.0034
437.6928,-999,106.3832,-999,-999,7.5129,6.2333,6.0851,2.5685,127.375,0.2376,0.0022
437.8452,-999,104.7466,-999,-999,7.8271,6.4335,6.2586,2.5607,127.3125,0.2244,0.0039
437.9976,-999,100.629,-999,-999,8.4642,6.5068,6.3438,2.557,127.3125,0.2102,0.0015
438.15,-999,94.78,-999,-999,8.0343,6.5428,6.3852,2.5514,127.4375,0.2014,0.0013
438.3024,-999,90.9964,-999,-999,8.0999,6.5262,6.3895,2.5492,127.5,0.2033,-0.0001
438.4548,-999,95.5937,-999,-999,7.8691,6.5046,6.3697,2.5334,127.5,0.2177,-0.0021
438.6072,-999,98.402,-999,-999,8.3821,6.4306,6.3021,2.5295,127.625,0.2327,-0.0069
438.7596,-999,99.1372,-999,-999,8.1627,6.3303,6.1939,2.5237,127.6875,0.2336,-0.0109
438.912,-999,92.9042,-999,-999,7.8783,6.2491,6.1177,2.5257,127.6875,0.2333,-0.0104
439.0644,-999,99.077,-999,-999,7.9678,6.0113,5.8885,2.5262,127.5625,0.239,-0.0126
439.2168,-999,103.0271,-999,-999,7.3379,5.7962,5.6566,2.5312,127.5625,0.2417,-0.0107
439.3692,-999,110.3757,-999,-999,7.0729,5.7035,5.5594,2.5261,127.5,0.2366,-0.0102
439.5216,-999,107.8077,-999,-999,6.919,5.6528,5.509,2.5259,127.5625,0.2308,-0.0075
439.674,-999,104.2804,-999,-999,7.4896,5.6657,5.5158,2.5254,127.625,0.2479,-0.0084
439.8264,-999,99.1363,-999,-999,7.4367,5.7749,5.6125,2.5378,127.5,0.2493,-0.0031
439.9788,-999,100.0552,-999,-999,7.6321,5.8557,5.7429,2.5483,127.5,0.2495,-0.0022
440.1312,-999,103.6528,-999,-999,7.5348,5.9638,5.9182,2.5586,127.4375,0.2363,0.0014
440.2836,-999,101.8117,-999,-999,7.9502,6.0117,5.9917,2.5711,127.375,0.226,0.0054
440.436,-999,100.3288,-999,-999,8.1815,6.0765,6.0303,2.563,127.375,0.2122,0.0024
440.5884,-999,97.613,-999,-999,7.0478,6.2011,6.1601,2.5567,127.375,0.2036,-0.0004
440.7408,-999,96.641,-999,-999,7.755,6.2509,6.2024,2.5409,127.3125,0.2254,-0.0046
440.8932,-999,93.4009,-999,-999,8.1489,6.2923,6.2293,2.5356,127.375,0.2269,-0.0063
441.0456,-999,89.5963,-999,-999,7.7124,6.4079,6.3112,2.536,127.5625,0.2259,-0.008
441.198,-999,90.2953,-999,-999,7.8581,6.325,6.2096,2.5414,127.75,0.2145,-0.0032
441.3504,-999,95.512,-999,-999,7.8307,6.2663,6.1298,2.5462,127.75,0.2095,-0.0034
441.5028,-999,99.4564,-999,-999,7.9546,6.2021,6.0467,2.5373,127.75,0.2178,-0.002
441.6552,-999,101.1106,-999,-999,7.4597,6.0991,5.938,2.5458,127.6875,0.2205,0.0039
441.8076,-999,97.2397,-999,-999,7.2651,6.1119,5.9174,2.5345,127.875,0.2273,0.0038
441.96,-999,96.3835,-999,-999,7.3108,6.1634,5.9624,2.5411,127.875,0.2285,0.0036
442.1124,-999,96.9134,-999,-999,7.9961,6.217,6.0291,2.536,127.8125,0.2365,0.0052
442.2648,-999,96.5017,-999,-999,8.3571,6.2308,6.0345,2.5533,127.9375,0.237,0.0081
442.4172,-999,96.0241,-999,-999,7.3651,6.2039,6.0192,2.5541,127.9375,0.2347,0.0035
442.5696,-999,96.2971,-999,-999,7.3878,5.954,5.7969,2.5666,127.9375,0.2319,0.0061
442.722,-999,100.3775,-999,-999,6.9575,5.8085,5.6039,2.5651,127.9375,0.2464,0.008
442.8744,-999,98.9799,-999,-999,6.6816,5.7466,5.5314,2.5543,127.8125,0.2536,0.0112
443.0268,-999,97.1673,-999,-999,7.2045,5.5922,5.3664,2.547,127.8125,0.2466,0.0124
443.1792,-999,92.4059,-999,-999,7.0067,5.3518,5.1194,2.5432,127.8125,0.2339,0.0151
443.3316,-999,95.7324,-999,-999,5.7598,5.1105,4.8803,2.5464,127.9375,0.2365,0.0147
443.484,-999,98.5005,-999,-999,6.1331,4.9641,4.7203,2.5441,128.0625,0.2472,0.0136
443.6364,-999,100.0883,-999,-999,6.2306,4.7985,4.5592,2.5483,128.125,0.2486,0.0092
443.7888,-999,100.8429,-999,-999,6.5288,4.8462,4.5804,2.5423,128.1875,0.2566,0.0037
443.9412,-999,96.3384,-999,-999,6.0559,4.9821,4.7105,2.5301,128.25,0.2522,0
444.0936,-999,99.3797,-999,-999,6.2503,4.9828,4.7175,2.5179,128.25,0.2619,-0.0053
444.246,-999,103.9977,-999,-999,5.9945,4.8448,4.6121,2.5171,128.1875,0.2435,-0.0079
444.3984,-999,106.1751,-999,-999,6.0756,4.7759,4.5457,2.5336,128.3125,0.2535,-0.0049
444.5508,-999,103.458,-999,-999,5.5274,4.6655,4.4725,2.5334,128.3125,0.2577,-0.0014
444.7032,-999,94.247,-999,-999,6.348,4.5236,4.3313,2.5245,128.375,0.2775,-0.0036
444.8556,-999,98.3622,-999,-999,5.5283,4.3991,4.2267,2.5265,128.375,0.2612,-0.0023
445.008,-999,100.2378,-999,-999,5.8549,4.2579,4.1071,2.5172,128.3125,0.2767,-0.0046
445.1604,-999,104.6837,-999,-999,5.4016,4.0484,3.9085,2.508,128.375,0.2852,-0.0082
445.3128,-999,100.285,-999,-999,5.3046,3.8597,3.7529,2.4924,128.5,0.3095,-0.0133
445.4652,-999,98.354,-999,-999,4.9955,3.6756,3.6046,2.504,128.4375,0.3128,-0.0149
445.6176,-999,95.6324,-999,-999,5.2797,3.5718,3.5069,2.5237,128.375,0.3224,-0.0127
445.77,-999,99.0431,-999,-999,4.8531,3.5412,3.4864,2.5317,128.4375,0.3287,-0.01
445.9224,-999,103.3262,-999,-999,4.7524,3.5203,3.4671,2.5076,128.375,0.3229,-0.0121
446.0748,-999,104.9642,-999,-999,5.2014,3.5189,3.4518,2.4961,128.375,0.3217,-0.0116
446.2272,-999,105.8053,-999,-999,5.3852,3.4744,3.4068,2.505,128.3125,0.3251,-0.0085
446.3796,-999,102.7888,-999,-999,4.6909,3.3856,3.3279,2.5211,128.4375,0.3372,-0.0074
446.532,-999,105.3225,-999,-999,4.4646,3.2715,3.2259,2.5189,128.375,0.326,-0.0073
446.6844,-999,104.2085,-999,-999,4.4341,3.1227,3.1043,2.515,128.4375,0.327,-0.008
446.8368,-999,106.3223,-999,-999,4.1779,3.0569,3.062,2.5069,128.5,0.3199,-0.0088
446.9892,-999,104.4711,-999,-999,4.1031,3.1179,3.1444,2.5116,128.4375,0.343,-0.0061
447.1416,-999,100.588,-999,-999,4.4224,3.128,3.1881,2.5053,128.375,0.3445,-0.0091
447.294,-999,100.6084,-999,-999,4.2271,3.2002,3.2708,2.5126,128.4375,0.3397,-0.0082
447.4464,-999,104.6832,-999,-999,4.0591,3.2273,3.3033,2.5198,128.5,0.3189,-0.0059
447.5988,-999,111.3409,-999,-999,3.7141,3.1114,3.1872,2.51,128.5,0.3051,-0.0059
447.7512,-999,111.8195,-999,-999,3.8355,2.9767,3.0353,2.4923,128.625,0.3273,-0.009
447.9036,-999,114.152,-999,-999,4.0679,2.8514,2.8816,2.4933,128.5625,0.3514,-0.0047
448.056,-999,113.7169,-999,-999,4.1036,2.7378,2.7451,2.4914,128.625,0.3792,-0.0048
448.2084,-999,114.5167,-999,-999,3.788,2.6523,2.6531,2.493,128.625,0.3666,-0.0041
448.3608,-999,110.6954,-999,-999,3.6446,2.907,2.8914,2.4994,128.6875,0.3665,0.0003
448.5132,-999,103.7338,-999,-999,3.8877,3.8796,3.7633,2.5059,128.5625,0.3532,-0.001
448.6656,-999,92.4409,-999,-999,18.0828,5.1904,4.9504,2.5421,128.5,0.3096,-0.0011
448.818,-999,84.5465,-999,-999,12.5699,7.2118,6.8148,2.5774,128.25,0.2502,0.0036
448.9704,-999,79.8915,-999,-999,8.5371,8.8738,8.5122,2.6044,128.3125,0.2003,0.0062
449.1228,-999,88.4551,-999,-999,8.2205,7.8463,7.569,2.5744,128.4375,0.2045,-0.0042
449.2752,-999,92.5349,-999,-999,8.5479,6.8801,6.6359,2.5551,128.625,0.2045,-0.005
449.4276,-999,100.3,-999,-999,8.0786,6.7453,6.4784,2.55,128.8125,0.2133,-0.004
449.58,-999,98.0379,-999,-999,7.9079,6.8465,6.541,2.5438,128.8125,0.2134,-0.0071
449.7324,-999,94.6254,-999,-999,8.4663,6.8524,6.5225,2.5465,129.0625,0.2167,-0.0091
449.8848,-999,88.449,-999,-999,8.0593,6.7307,6.3844,2.5488,129.125,0.2119,-0.0052
450.0372,-999,90.3585,-999,-999,7.739,6.4796,6.1484,2.5404,128.875,0.2227,-0.0059
450.1896,-999,91.7399,-999,-999,7.1358,6.1537,5.8127,2.5281,128.75,0.2141,-0.0093
450.342,-999,95.8391,-999,-999,6.9893,5.8859,5.5681,2.5315,128.8125,0.2278,-0.0103
450.4944,-999,94.9449,-999,-999,7.1132,5.6625,5.3477,2.5481,128.6875,0.2287,-0.0077
450.6468,-999,100.7907,-999,-999,6.8292,5.5548,5.2349,2.5361,128.4375,0.2573,-0.0095
450.7992,-999,100.6963,-999,-999,6.6369,5.5219,5.2218,2.5257,128.5,0.2632,-0.0118
450.9516,-999,100.0485,-999,-999,6.5288,5.4606,5.1781,2.5403,128.6875,0.268,-0.0053
451.104,-999,97.2754,-999,-999,6.629,5.3315,5.063,2.5473,128.75,0.258,-0.0022
451.2564,-999,98.3844,-999,-999,5.7836,5.1967,4.9629,2.5615,128.4375,0.268,0.0005
451.4088,-999,102.5912,-999,-999,5.8296,5.0315,4.8224,2.5365,128.375,0.2764,-0.0034
451.5612,-999,107.0099,-999,-999,5.6583,4.8859,4.7122,2.5418,128.25,0.284,-0.0007
451.7136,-999,107.538,-999,-999,5.86,4.7826,4.6153,2.5263,128.0625,0.2885,-0.0009
451.866,-999,108.0002,-999,-999,5.6526,4.7618,4.5999,2.5258,128.1875,0.2693,0.0011
452.0184,-999,101.9941,-999,-999,5.5492,4.7721,4.6193,2.5178,128.25,0.2713,0.0005
452.1708,-999,102.1957,-999,-999,6.1499,4.6545,4.5209,2.5187,128.3125,0.2419,0.0027
452.3232,-999,100.5578,-999,-999,5.5465,4.5555,4.4383,2.5204,128.25,0.2646,-0.0001
452.4756,-999,102.2729,-999,-999,5.308,4.5731,4.4492,2.5248,128.375,0.2723,-0.003
452.628,-999,101.8338,-999,-999,5.5319,4.4925,4.3762,2.533,128.5625,0.2891,-0.0047
452.7804,-999,102.7156,-999,-999,5.2755,4.4607,4.3506,2.5395,128.625,0.2778,-0.0035
452.9328,-999,103.7306,-999,-999,5.2087,4.4455,4.3414,2.5394,128.6875,0.2745,-0.0044
453.0852,-999,102.7193,-999,-999,5.0661,4.3957,4.2714,2.5216,128.9375,0.2816,-0.0048
453.2376,-999,98.9084,-999,-999,5.0074,4.3304,4.1933,2.4993,129.0625,0.2831,-0.0068
453.39,-999,101.0011,-999,-999,5.0343,4.2392,4.095,2.4962,129.375,0.2709,-0.0063
453.5424,-999,105.2513,-999,-999,4.3725,4.1636,4.0018,2.4916,129.5,0.2597,-0.0049
453.6948,-999,105.8288,-999,-999,4.3544,4.0725,3.9249,2.507,129.6875,0.2616,-0.0033
453.8472,-999,106.0566,-999,-999,4.8356,4.0187,3.8739,2.505,129.6875,0.2732,-0.0029
453.9996,-999,104.0102,-999,-999,4.9763,4.064,3.9214,2.5176,129.5,0.2922,0.001
454.152,-999,106.9703,-999,-999,5.1616,4.0821,3.9406,2.5344,129.25,0.2923,0.0066
454.3044,-999,103.1127,-999,-999,5.0487,4.1311,3.9924,2.5377,129.0625,0.2983,0.0071
454.4568,-999,107.1306,-999,-999,5.0231,4.2044,4.0729,2.552,128.875,0.2726,0.0084
454.6092,-999,103.711,-999,-999,5.0684,4.2457,4.1088,2.5367,128.75,0.2738,0.0074
454.7616,-999,103.9584,-999,-999,5.2747,4.2795,4.1213,2.5364,128.8125,0.2703,0.0058
454.914,-999,98.7127,-999,-999,5.1239,4.2478,4.0865,2.5202,128.6875,0.2782,-0.0022
455.0664,-999,99.0064,-999,-999,5.1553,4.1883,4.0164,2.5221,128.6875,0.291,-0.0044
455.2188,-999,105.4769,-999,-999,4.704,4.1014,3.9516,2.5112,128.6875,0.2868,-0.0076
455.3712,-999,104.9419,-999,-999,5.0178,4.067,3.892,2.5081,128.75,0.2913,-0.0074
455.5236,-999,107.1223,-999,-999,5.0366,4.0335,3.8523,2.511,128.9375,0.2665,-0.0063
455.676,-999,102.4165,-999,-999,5.0261,4.0307,3.8412,2.508,128.875,0.268,-0.0044
455.8284,-999,109.6365,-999,-999,4.7889,3.9724,3.7801,2.5243,129,0.2805,0.0007
455.9808,-999,111.0202,-999,-999,4.8961,3.9296,3.7475,2.5286,129.125,0.2767,0.0068
456.1332,-999,114.3803,-999,-999,5.2281,3.8808,3.6934,2.5494,129.25,0.2924,0.0115
456.2856,-999,108.0038,-999,-999,5.0684,3.826,3.6405,2.5383,129.4375,0.2968,0.0127
456.438,-999,106.9571,-999,-999,3.3607,3.7048,3.5466,2.5454,129.625,0.3158,0.0207
456.5904,-999,101.7391,-999,-999,3.504,3.5712,3.4658,2.5422,129.9375,0.3075,0.0173
456.7428,-999,107.4543,-999,-999,4.1914,3.5516,3.4429,2.5457,129.8125,0.3084,0.0181
456.8952,-999,106.1316,-999,-999,4.672,3.5113,3.4315,2.5388,129.6875,0.31,0.0137
457.0476,-999,109.0159,-999,-999,4.9675,3.5258,3.4204,2.5306,129.5625,0.3166,0.0144
457.2,-999,110.5406,-999,-999,4.4184,3.6257,3.492,2.5363,129.5,0.3006,0.0134
457.3524,-999,114.6846,-999,-999,4.5343,3.6519,3.5103,2.5312,129.5,0.2939,0.0109
457.5048,-999,117.4591,-999,-999,4.7404,3.6106,3.4614,2.5401,129.625,0.2741,0.0107
457.6572,-999,112.2489,-999,-999,4.393,3.5511,3.4054,2.5364,129.75,0.2913,0.01
457.8096,-999,113.9838,-999,-999,4.0527,3.4391,3.2933,2.5407,130.0625,0.3001,0.0066
457.962,-999,115.3065,-999,-999,4.2298,3.3373,3.1775,2.5267,130.25,0.3036,0.0028
458.1144,-999,116.1255,-999,-999,4.0117,3.2793,3.1034,2.5259,130.5,0.3066,0.0076
458.2668,-999,112.8712,-999,-999,3.9725,3.2838,3.0856,2.5123,130.625,0.3083,0.0031
458.4192,-999,112.1819,-999,-999,4.1121,3.2898,3.0777,2.5087,130.75,0.32,0.0017
458.5716,-999,112.0069,-999,-999,4.0581,3.2057,2.9855,2.5003,131.0625,0.3072,0.003
458.724,-999,111.7519,-999,-999,3.7906,3.0301,2.8253,2.4909,131.375,0.3112,0.0051
458.8764,-999,110.6996,-999,-999,2.272,2.8981,2.6985,2.4554,132.1875,0.3246,0.0007
459.0288,-999,112.5127,-999,-999,2.3533,2.9086,2.7205,2.4294,133.25,0.3473,0.004
459.1812,-999,111.0298,-999,-999,2.809,2.9968,2.804,2.4049,134.1875,0.3597,0.0098
459.3336,-999,110.5667,-999,-999,2.3175,3.2103,2.9819,2.4105,134.5625,0.3379,0.0129
459.486,-999,107.8366,-999,-999,3.3177,3.5569,3.268,2.4194,134.8125,0.3075,0.012
459.6384,-999,109.3225,-999,-999,3.6426,3.6489,3.3578,2.453,134.75,0.281,0.0131
459.7908,-999,105.0912,-999,-999,4.1424,3.5685,3.2957,2.4728,134.5,0.2844,0.0144
459.9432,-999,103.8332,-999,-999,3.0855,3.5107,3.2373,2.4797,134.375,0.2813,0.018
460.0956,-999,104.7858,-999,-999,2.7718,3.4485,3.1791,2.4644,134.3125,0.3064,0.0137
460.248,-999,106.8332,-999,-999,2.9422,3.4361,3.1379,2.4581,134.5625,0.3056,0.0143
460.4004,-999,106.8627,-999,-999,3.3922,3.6059,3.235,2.464,134.6875,0.315,0.0153
460.5528,-999,102.6559,-999,-999,4.0508,3.5406,3.1902,2.4765,134.75,0.2969,0.0123
460.7052,-999,101.3124,-999,-999,3.606,3.5132,3.1576,2.4729,134.8125,0.3074,0.0098
460.8576,-999,101.1759,-999,-999,3.0426,3.4926,3.1325,2.4785,134.9375,0.3007,0.0063
461.01,-999,103.3603,-999,-999,3.5475,3.3911,3.0533,2.4713,135.3125,0.3069,0.0077
461.1624,-999,106.4964,-999,-999,3.1844,3.3299,3.0054,2.4683,135,0.302,0.0034
461.3148,-999,108.3476,-999,-999,2.8617,3.4204,3.091,2.4597,134.875,0.3161,0.0029
461.4672,-999,104.4838,-999,-999,3.533,3.4289,3.1225,2.4442,134.75,0.3187,-0.0089
461.6196,-999,98.8872,-999,-999,4.062,3.4678,3.1639,2.4517,134.3125,0.3192,-0.0094
461.772,-999,99.0342,-999,-999,4.0684,3.5677,3.2435,2.4555,133.75,0.327,-0.0159
461.9244,-999,108.1966,-999,-999,4.0175,3.6401,3.3224,2.4769,133.5,0.3447,-0.0126
462.0768,-999,109.4812,-999,-999,4.2282,3.6373,3.344,2.4764,133.0625,0.3694,-0.016
462.2292,-999,109.5306,-999,-999,4.3104,3.7077,3.3737,2.4814,133.0625,0.3714,-0.0128
462.3816,-999,102.8239,-999,-999,4.1779,3.8017,3.4585,2.4813,133.125,0.35,-0.0108
462.534,-999,106.9391,-999,-999,4.2298,3.7981,3.4636,2.4841,132.9375,0.3411,-0.0084
462.6864,-999,101.6156,-999,-999,4.006,3.6535,3.3679,2.4867,132.9375,0.3193,-0.0042
462.8388,-999,103.3378,-999,-999,3.5278,3.559,3.2907,2.4781,133.375,0.3279,0.0015
462.9912,-999,101.8889,-999,-999,2.5464,3.533,3.2704,2.4752,133.8125,0.3069,0.0109
463.1436,-999,110.646,-999,-999,2.9082,3.5476,3.2672,2.4609,134.5625,0.3244,0.0223
463.296,-999,109.637,-999,-999,2.3795,3.6923,3.3605,2.4527,134.375,0.3239,0.0271
463.4484,-999,110.33,-999,-999,2.9536,3.8716,3.5284,2.4475,134.0625,0.3518,0.0217
463.6008,-999,109.49,-999,-999,4.3165,3.8857,3.5544,2.4723,133.5625,0.3539,0.0222
463.7532,-999,108.5883,-999,-999,4.3629,3.9838,3.6577,2.4925,133.0625,0.341,0.0117
463.9056,-999,106.5566,-999,-999,4.6662,4.1679,3.8708,2.498,132.6875,0.3161,0.0009
464.058,-999,101.3695,-999,-999,5.4016,4.6565,4.293,2.5064,132.3125,0.3044,-0.0011
464.2104,-999,95.8007,-999,-999,5.7023,5.5308,5.0945,2.5237,132.3125,0.3026,-0.0023
464.3628,-999,91.2776,-999,-999,10.3345,6.3607,5.895,2.5632,132.1875,0.2851,-0.0028
464.5152,-999,91.4702,-999,-999,8.3015,6.9185,6.453,2.6032,132.1875,0.2772,0.0036
464.6676,-999,98.2009,-999,-999,7.5823,7.0672,6.5427,2.5955,132.25,0.2485,0.0048
464.82,-999,103.934,-999,-999,7.3959,6.4919,6.002,2.5698,132.1875,0.2465,0.0042
464.9724,-999,102.0415,-999,-999,7.1999,6.1667,5.6947,2.549,132.1875,0.2345,0.0045
465.1248,-999,98.6122,-999,-999,6.8935,5.9637,5.4895,2.5522,132.25,0.2511,0.0086
465.2772,-999,96.5353,-999,-999,6.7593,5.6643,5.2038,2.5482,132.375,0.2471,0.0021
465.4296,-999,99.3271,-999,-999,6.2272,5.4954,5.0418,2.5435,132.625,0.2493,0.0007
465.582,-999,100.1248,-999,-999,5.2764,5.5062,5.0509,2.5302,132.75,0.2516,-0.0038
465.7344,-999,98.3416,-999,-999,6.0943,5.5519,5.1046,2.5176,132.875,0.2663,-0.0015
465.8868,-999,97.9502,-999,-999,6.1997,5.6489,5.2186,2.5078,133,0.2661,-0.0012
466.0392,-999,98.3724,-999,-999,6.2398,5.7659,5.386,2.5216,133,0.2537,0.0049
466.1916,-999,101.332,-999,-999,5.3475,5.4402,5.1174,2.5334,133.125,0.2456,0.0103
466.344,-999,101.6867,-999,-999,5.1442,5.2788,4.9659,2.5274,133.3125,0.2351,0.0182
466.4964,-999,104.0972,-999,-999,4.3298,5.315,4.9741,2.5092,133.3125,0.2461,0.0134
466.6488,-999,104.7248,-999,-999,6.3841,5.3228,4.9923,2.493,133.375,0.2507,0.0104
466.8012,-999,105.0344,-999,-999,5.8387,5.4837,5.1267,2.5265,133,0.2591,0.0142
466.9536,-999,99.1153,-999,-999,6.1364,5.6063,5.2494,2.5348,132.8125,0.2506,0.0105
467.106,-999,94.8838,-999,-999,5.5547,5.3504,5.0243,2.5481,132.75,0.2457,0.0029
467.2584,-999,93.2705,-999,-999,4.9926,5.1339,4.8331,2.5372,132.75,0.2417,0.0032
467.4108,-999,97.8965,-999,-999,4.9852,4.9468,4.6658,2.5285,132.625,0.2558,0.0003
467.5632,-999,95.7438,-999,-999,5.6093,4.8253,4.5653,2.5111,132.75,0.2482,-0.0055
467.7156,-999,93.9801,-999,-999,5.374,4.7548,4.5046,2.5168,132.9375,0.258,-0.0028
467.868,-999,97.6657,-999,-999,5.6327,4.7963,4.5477,2.528,133.0625,0.2553,0.0011
468.0204,-999,98.5348,-999,-999,5.3748,4.8642,4.6229,2.5403,132.9375,0.2737,-0.0005
468.1728,-999,99.1988,-999,-999,5.9125,4.9117,4.6707,2.5433,133.125,0.2805,-0.002
468.3252,-999,91.916,-999,-999,5.9701,4.8466,4.5952,2.5433,133.0625,0.2626,-0.0008
468.4776,-999,97.9592,-999,-999,5.5925,4.5125,4.2814,2.5312,133.125,0.2577,-0.0036
468.63,-999,103.1292,-999,-999,4.0797,4.1901,3.9902,2.5063,133.3125,0.2521,0.0033
468.7824,-999,105.4808,-999,-999,2.5149,4.0599,3.8624,2.4902,133.5,0.2789,0.0029
468.9348,-999,102.6883,-999,-999,3.7563,4.0628,3.8524,2.4623,133.625,0.2971,0.0038
469.0872,-999,101.7328,-999,-999,4.6915,4.2448,4.0212,2.4861,133.1875,0.2922,0.008
469.2396,-999,103.3495,-999,-999,4.5386,4.5386,4.2839,2.4953,132.75,0.2872,0.0056
469.392,-999,99.8968,-999,-999,5.0163,4.7145,4.4637,2.5117,132.625,0.2698,-0.0026
469.5444,-999,95.6483,-999,-999,4.5943,4.7973,4.5403,2.5152,132.625,0.2699,0.0004
469.6968,-999,95.6679,-999,-999,5.2558,4.8649,4.6087,2.5121,132.625,0.2721,0.0019
469.8492,-999,98.3994,-999,-999,5.4172,4.8573,4.5977,2.5211,132.5,0.2662,0.0027
470.0016,-999,99.9001,-999,-999,4.9756,4.7252,4.4785,2.5246,132.5,0.2715,0.0072
470.154,-999,97.106,-999,-999,5.283,4.5173,4.278,2.5276,132.3125,0.267,0.0064
470.3064,-999,99.936,-999,-999,5.2929,4.232,4.0172,2.5164,131.75,0.2893,0.0018
470.4588,-999,99.5691,-999,-999,4.4277,4.0189,3.8038,2.5097,132.0625,0.3191,-0.004
470.6112,-999,102.7732,-999,-999,4.0635,3.8405,3.6471,2.499,132.1875,0.3198,-0.0038
470.7636,-999,102.2809,-999,-999,4.5197,3.8056,3.6056,2.4949,132,0.3081,-0.0066
470.916,-999,107.8322,-999,-999,4.6922,3.871,3.6631,2.4921,131.9375,0.2956,-0.0049
471.0684,-999,110.489,-999,-999,5.224,3.9804,3.754,2.4972,132.0625,0.3067,-0.0058
471.2208,-999,115.0451,-999,-999,5.4806,4.005,3.7971,2.5021,132,0.3063,-0.0043
471.3732,-999,113.1743,-999,-999,5.1177,4.0092,3.807,2.5121,131.8125,0.311,-0.0041
471.5256,-999,112.7123,-999,-999,4.7033,3.9782,3.8043,2.5134,131.6875,0.3023,-0.0047
471.678,-999,110.1924,-999,-999,5.0111,3.9904,3.8117,2.52,131.6875,0.2977,-0.0037
